"SITE_ID","YEAR","WEEK","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"ALH157","2018.0","1.0","01/02/2018 09:00:00","01/09/2018 08:00:00","1.576","1.379","4.707","0.402","5.102","1.634","0.658","0.238","0.06","0.072","0.336"
"STK138","2018.0","1.0","01/02/2018 09:00:00","01/09/2018 08:00:00","0.805","1.1","3.777","0.265","4.037","1.375","0.367","0.322","0.115","0.063","0.451"
"STK138","2018.0","2.0","01/09/2018 09:00:00","01/16/2018 08:00:00","0.734","1.237","2.612","0.204","2.812","1.207","0.19","0.155","0.071","0.048","0.216"
"BVL130","2018.0","2.0","01/09/2018 09:00:00","01/16/2018 08:00:00","1.065","1.265","2.22","0.217","2.433","1.016","0.247","0.184","0.064","0.043","0.255"
"ALH157","2018.0","2.0","01/09/2018 09:00:00","01/16/2018 08:00:00","0.892","1.139","1.894","0.244","2.133","0.899","0.18","0.114","0.026","0.036","0.144"
"BVL130","2018.0","3.0","01/16/2018 09:00:00","01/23/2018 08:00:00","0.988","1.412","3.174","0.432","3.599","1.193","0.28","0.134","0.035","0.067","0.129"
"ALH157","2018.0","3.0","01/16/2018 09:00:00","01/23/2018 08:00:00","1.181","1.438","2.793","0.466","3.252","0.812","0.594","0.402","0.059","0.079","0.404"
"STK138","2018.0","3.0","01/16/2018 09:00:00","01/23/2018 08:00:00","0.718","1.309","4.268","0.333","4.595","1.126","0.719","0.177","0.074","0.07","0.189"
"BVL130","2018.0","4.0","01/23/2018 09:00:00","01/30/2018 08:00:00","0.802","1.125","2.004","0.444","2.441","0.892","0.196","0.098","0.035","0.041","0.088"
"ALH157","2018.0","4.0","01/23/2018 09:00:00","01/30/2018 08:00:00","0.864","1.032","1.961","0.612","2.563","0.754","0.378","0.12","0.044","0.054","0.095"
"STK138","2018.0","4.0","01/23/2018 09:00:00","01/30/2018 08:00:00","0.571","0.958","2.972","0.248","3.216","1.135","0.371","0.096","0.093","0.05","0.082"
"STK138","2018.0","5.0","01/30/2018 09:00:00","02/06/2018 08:00:00","0.7","0.754","1.871","0.353","2.218","0.556","0.928","0.141","0.177","0.051","0.113"
"BVL130","2018.0","5.0","01/30/2018 09:00:00","02/06/2018 08:00:00","0.901","0.727","1.775","0.326","2.095","0.519","0.587","0.113","0.091","0.044","0.138"
"ALH157","2018.0","5.0","01/30/2018 09:00:00","02/06/2018 08:00:00","1.368","0.857","2.164","0.447","2.603","0.687","0.841","0.074","0.082","0.047","0.104"
"STK138","2019.0","1.0","01/01/2019 09:00:00","01/08/2019 08:00:00","0.49","0.843","3.544","0.161","3.702","1.17","0.431","0.083","0.046","0.044","0.127"
"BVL130","2019.0","1.0","01/01/2019 09:00:00","01/08/2019 08:00:00","","","","","","","","","","",""
"ALH157","2019.0","1.0","01/01/2019 09:00:00","01/08/2019 08:00:00","1.539","1.248","2.643","0.518","3.153","0.954","0.379","0.059","0.033","0.057","0.051"
"BVL130","2019.0","2.0","01/08/2019 09:00:00","01/15/2019 08:00:00","0.761","1.383","4.295","0.258","4.549","1.334","0.446","0.145","0.1","0.05","0.162"
"STK138","2019.0","2.0","01/08/2019 09:00:00","01/15/2019 08:00:00","0.576","1.259","4.39","0.127","4.515","1.291","0.811","0.175","0.314","0.053","0.24"
"ALH157","2019.0","2.0","01/08/2019 09:00:00","01/15/2019 08:00:00","1.166","1.523","3.891","0.22","4.108","1.39","0.513","0.12","0.08","0.045","0.145"
"STK138","2019.0","3.0","01/15/2019 09:00:00","01/22/2019 08:00:00","0.629","0.911","2.908","0.23","3.134","1.078","0.25","0.233","0.108","0.042","0.346"
"BVL130","2019.0","3.0","01/15/2019 09:00:00","01/22/2019 08:00:00","0.858","1.559","4.106","0.464","4.562","1.698","0.102","0.199","0.025","0.034","0.283"
"ALH157","2019.0","3.0","01/15/2019 09:00:00","01/22/2019 08:00:00","1.192","1.82","3.531","0.335","3.861","1.638","0.106","0.111","0.018","0.04","0.137"
"BVL130","2019.0","4.0","01/22/2019 09:00:00","01/29/2019 08:00:00","1.078","1.177","3.853","0.26","4.109","1.496","0.151","0.098","0.025","0.035","0.109"
"STK138","2019.0","4.0","01/22/2019 09:00:00","01/29/2019 08:00:00","0.928","1.434","5.515","0.209","5.72","2.054","0.213","0.114","0.053","0.056","0.155"
"ALH157","2019.0","4.0","01/22/2019 09:00:00","01/29/2019 08:00:00","0.91","1.35","4.11","0.224","4.33","1.533","0.379","0.121","0.043","0.044","0.17"
"ALH157","2019.0","5.0","01/29/2019 09:00:00","02/05/2019 08:00:00","1.468","1.495","3.472","0.267","3.735","1.308","0.395","0.172","0.044","0.055","0.186"
"BVL130","2019.0","5.0","01/29/2019 09:00:00","02/05/2019 08:00:00","0.981","1.5","3.874","0.24","4.11","1.528","0.247","0.176","0.04","0.053","0.214"
"STK138","2019.0","5.0","01/29/2019 09:00:00","02/05/2019 08:00:00","0.901","1.441","5.381","0.243","5.62","1.794","0.327","0.237","0.074","0.065","0.264"
"STK138","2020.0","2.0","01/07/2020 09:00:00","01/14/2020 08:00:00","0.298","0.872","2.727","0.224","2.947","0.918","0.41","0.095","0.123","0.046","0.142"
"ALH157","2020.0","2.0","01/07/2020 09:00:00","01/14/2020 08:00:00","0.61","0.866","1.459","0.408","1.86","0.527","0.292","0.117","0.036","0.044","0.161"
"BVL130","2020.0","2.0","01/07/2020 09:00:00","01/14/2020 08:00:00","0.457","0.836","1.401","0.283","1.68","0.602","0.184","0.069","0.026","0.038","0.076"
"STK138","2020.0","3.0","01/14/2020 09:00:00","01/21/2020 08:00:00","0.481","0.984","3.719","0.23","3.945","1.382","0.19","0.126","0.067","0.051","0.173"
"ALH157","2020.0","3.0","01/14/2020 09:00:00","01/21/2020 08:00:00","0.678","1.25","3.384","0.296","3.675","1.374","0.173","0.078","0.025","0.045","0.08"
"BVL130","2020.0","4.0","01/21/2020 09:00:00","01/28/2020 08:00:00","","","","","","","","","","",""
"STK138","2020.0","4.0","01/21/2020 09:00:00","01/28/2020 08:00:00","0.571","1.128","4.217","0.196","4.409","1.687","0.072","0.046","0.023","0.036","0.083"
"ALH157","2020.0","4.0","01/21/2020 09:00:00","01/28/2020 08:00:00","0.641","1.428","4.458","0.2","4.654","1.828","0.127","0.044","0.013","0.042","0.076"
"STK138","2020.0","5.0","01/28/2020 09:00:00","02/04/2020 08:00:00","0.448","1.298","5.449","0.263","5.708","1.992","0.141","0.083","0.05","0.039","0.109"
"ALH157","2020.0","5.0","01/28/2020 09:00:00","02/04/2020 08:00:00","1.07","1.399","2.853","0.88","3.719","1.251","0.19","0.082","0.021","0.041","0.069"
"BVL130","2020.0","5.0","01/28/2020 09:00:00","02/04/2020 08:00:00","0.777","1.548","4.567","0.859","5.412","1.836","0.166","0.092","0.028","0.045","0.081"
"ALH157","2015.0","6.0","02/03/2015 09:00:00","02/10/2015 08:00:00","2.317","2.471","4.291","0.423","4.708","2.005","0.272","0.186","0.037","0.058","0.188"
"BVL130","2015.0","6.0","02/03/2015 09:00:00","02/10/2015 08:00:00","1.757","2.38","5.012","0.566","5.569","2.119","0.22","0.19","0.046","0.06","0.158"
"STK138","2015.0","6.0","02/03/2015 09:00:00","02/10/2015 08:00:00","2.154","2.477","7.34","0.273","7.609","2.845","0.377","0.368","0.101","0.068","0.48"
"BVL130","2015.0","7.0","02/10/2015 09:00:00","02/17/2015 08:00:00","1.968","1.386","2.424","0.324","2.743","1.004","0.61","0.411","0.142","0.048","0.517"
"STK138","2015.0","7.0","02/10/2015 09:00:00","02/17/2015 08:00:00","1.808","1.683","3.184","0.224","3.405","1.317","1.101","0.356","0.322","0.053","0.451"
"ALH157","2015.0","7.0","02/10/2015 09:00:00","02/17/2015 08:00:00","2.325","1.869","2.578","0.258","2.832","1.254","0.458","0.219","0.076","0.046","0.287"
"BVL130","2015.0","8.0","02/17/2015 09:00:00","02/24/2015 08:00:00","3.56","2.56","3.281","0.375","3.651","1.62","0.827","0.262","0.154","0.057","0.276"
"ALH157","2015.0","8.0","02/17/2015 09:00:00","02/24/2015 08:00:00","2.32","2.617","3.05","0.398","3.441","1.663","0.597","0.239","0.081","0.06","0.31"
"STK138","2015.0","8.0","02/17/2015 09:00:00","02/24/2015 08:00:00","2.507","2.383","3.186","0.298","3.479","1.556","1.384","0.371","0.379","0.075","0.461"
"BVL130","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","4.569","2.62","4.865","0.729","5.583","1.915","0.457","0.32","0.091","0.069","0.266"
"ALH157","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","4.027","2.788","4.617","0.542","5.15","1.898","0.579","0.208","0.075","0.057","0.176"
"STK138","2015.0","9.0","02/24/2015 09:00:00","03/03/2015 08:00:00","2.009","2.082","4.978","0.396","5.368","1.883","0.874","0.34","0.28","0.065","0.383"
"STK138","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","0.721","1.021","3.537","0.201","3.735","1.304","0.43","0.085","0.138","0.028","0.093"
"BVL130","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.199","1.365","2.564","0.301","2.86","1.129","0.274","0.057","0.034","0.03","0.075"
"ALH157","2016.0","6.0","02/02/2016 09:00:00","02/09/2016 08:00:00","1.431","1.182","1.797","0.608","2.395","0.788","0.378","0.553","0.039","0.06","0.062"
"BVL130","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.739","1.622","2.578","0.393","2.965","1.098","0.381","0.179","0.086","0.032","0.268"
"ALH157","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","1.261","1.675","3.497","0.326","3.818","1.332","0.429","0.14","0.061","0.034","0.22"
"STK138","2016.0","7.0","02/09/2016 09:00:00","02/16/2016 08:00:00","0.931","1.183","2.541","0.262","2.798","0.97","0.548","0.135","0.257","0.04","0.185"
"STK138","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","0.883","1.314","3.646","0.284","3.926","1.486","0.195","0.136","0.046","0.04","0.196"
"BVL130","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","1.326","1.637","2.928","1.219","4.128","1.243","0.303","0.123","0.04","0.034","0.113"
"ALH157","2016.0","8.0","02/16/2016 09:00:00","02/23/2016 08:00:00","1.532","2.026","2.773","1.392","4.142","1.327","0.368","0.113","0.032","0.048","0.08"
"BVL130","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.982","0.97","1.434","0.824","2.246","0.593","0.308","0.052","0.037","0.038","0.038"
"ALH157","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","1.409","1.28","1.559","0.953","2.496","0.66","0.53","0.069","0.049","0.044","0.061"
"STK138","2016.0","9.0","02/23/2016 09:00:00","03/01/2016 08:00:00","0.715","0.981","1.946","0.359","2.298","0.774","0.566","0.069","0.081","0.037","0.063"
"BVL130","2017.0","6.0","02/07/2017 09:00:00","02/14/2017 08:00:00","0.919","1.277","2.488","0.457","2.937","0.935","0.316","0.177","0.058","0.048","0.121"
"STK138","2017.0","6.0","02/07/2017 09:00:00","02/14/2017 08:00:00","1.153","0.817","3.27","0.298","3.563","1.09","0.648","0.1","0.131","0.045","0.124"
"ALH157","2017.0","6.0","02/07/2017 09:00:00","02/14/2017 08:00:00","1.137","1.67","2.704","0.633","3.327","1.036","0.475","0.242","0.07","0.069","0.112"
"ALH157","2017.0","7.0","02/14/2017 09:00:00","02/21/2017 08:00:00","1.297","1.382","1.407","0.918","2.31","0.561","0.776","0.051","0.056","0.085","0.038"
"BVL130","2017.0","7.0","02/14/2017 09:00:00","02/21/2017 08:00:00","1.626","1.53","1.381","1.133","2.496","0.568","0.649","0.054","0.063","0.07","0.037"
"STK138","2017.0","7.0","02/14/2017 09:00:00","02/21/2017 08:00:00","1.271","0.976","2.001","0.828","2.816","0.558","0.856","0.072","0.102","0.062","0.063"
"ALH157","2017.0","8.0","02/21/2017 09:00:00","02/28/2017 08:00:00","1.556","1.189","1.468","0.695","2.152","0.764","0.266","0.083","0.034","0.071","0.039"
"BVL130","2017.0","8.0","02/21/2017 09:00:00","02/28/2017 08:00:00","1.212","1.333","1.79","0.732","2.51","0.9","0.222","0.129","0.047","0.058","0.058"
"STK138","2017.0","8.0","02/21/2017 09:00:00","02/28/2017 08:00:00","0.597","0.84","1.581","0.483","2.056","0.652","0.215","0.155","0.051","0.041","0.158"
"BVL130","2017.0","9.0","02/28/2017 09:00:00","03/07/2017 08:00:00","0.912","1.278","1.161","0.79","1.938","0.689","0.181","0.117","0.036","0.046","0.097"
"ALH157","2017.0","9.0","02/28/2017 09:00:00","03/07/2017 08:00:00","0.982","1.378","1.14","0.602","1.733","0.653","0.314","0.178","0.051","0.058","0.149"
"STK138","2017.0","9.0","02/28/2017 09:00:00","03/07/2017 08:00:00","0.882","1.241","1.633","0.563","2.187","0.725","0.325","0.092","0.064","0.051","0.042"
"BVL130","2018.0","6.0","02/06/2018 09:00:00","02/13/2018 08:00:00","1.503","1.705","8.279","0.595","8.865","2.735","0.226","0.354","0.044","0.064","0.393"
"ALH157","2018.0","6.0","02/06/2018 09:00:00","02/13/2018 08:00:00","1.172","1.588","6.424","0.319","6.738","2.346","0.272","0.207","0.031","0.057","0.229"
"STK138","2018.0","6.0","02/06/2018 09:00:00","02/13/2018 08:00:00","0.811","1.157","5.296","0.372","5.663","1.804","0.222","0.39","0.071","0.063","0.437"
"STK138","2018.0","7.0","02/13/2018 09:00:00","02/20/2018 08:00:00","0.672","1.329","4.638","0.221","4.855","1.463","0.432","0.181","0.09","0.068","0.248"
"BVL130","2018.0","7.0","02/13/2018 09:00:00","02/20/2018 08:00:00","0.693","1.734","3.491","0.318","3.804","1.494","0.197","0.184","0.037","0.068","0.177"
"ALH157","2018.0","7.0","02/13/2018 09:00:00","02/20/2018 08:00:00","0.754","1.663","2.939","0.501","3.432","1.233","0.22","0.207","0.035","0.067","0.177"
"ALH157","2018.0","8.0","02/20/2018 09:00:00","02/27/2018 08:00:00","0.844","0.948","1.513","0.441","1.947","0.705","0.093","0.081","0.018","0.039","0.035"
"BVL130","2018.0","8.0","02/20/2018 09:00:00","02/27/2018 08:00:00","0.713","0.867","1.623","0.531","2.145","0.714","0.076","0.056","0.019","0.045","0.043"
"STK138","2018.0","8.0","02/20/2018 09:00:00","02/27/2018 08:00:00","0.425","0.83","3.296","0.232","3.524","1.169","0.219","0.075","0.083","0.114","0.07"
"ALH157","2018.0","9.0","02/27/2018 09:00:00","03/06/2018 08:00:00","0.812","0.861","0.977","0.886","1.849","0.503","0.198","0.036","0.025","0.045","0.034"
"STK138","2018.0","9.0","02/27/2018 09:00:00","03/06/2018 08:00:00","0.778","0.831","2.335","0.61","2.935","0.834","0.334","0.075","0.083","0.081","0.069"
"BVL130","2018.0","9.0","02/27/2018 09:00:00","03/06/2018 08:00:00","0.509","0.722","0.938","0.754","1.679","0.425","0.161","0.041","0.024","0.144","0.035"
"ALH157","2019.0","6.0","02/05/2019 09:00:00","02/12/2019 08:00:00","0.831","1.37","3.01","0.211","3.217","1.321","0.192","0.087","0.028","0.051","0.082"
"BVL130","2019.0","6.0","02/05/2019 09:00:00","02/12/2019 08:00:00","0.563","1.034","3.359","0.2","3.556","1.235","0.161","0.077","0.03","0.039","0.081"
"STK138","2019.0","6.0","02/05/2019 09:00:00","02/12/2019 08:00:00","0.506","1.112","4.299","0.206","4.502","1.593","0.212","0.12","0.084","0.064","0.134"
"STK138","2019.0","7.0","02/12/2019 09:00:00","02/19/2019 08:00:00","0.535","1.006","2.782","0.529","3.302","1.079","0.187","0.118","0.071","0.044","0.038"
"ALH157","2019.0","7.0","02/12/2019 09:00:00","02/19/2019 08:00:00","0.907","1.251","3.265","0.388","3.647","1.309","0.253","0.095","0.033","0.044","0.075"
"BVL130","2019.0","7.0","02/12/2019 09:00:00","02/19/2019 08:00:00","0.614","1.256","3.661","0.288","3.944","1.452","0.188","0.11","0.043","0.043","0.115"
"ALH157","2019.0","8.0","02/19/2019 09:00:00","02/26/2019 08:00:00","0.862","1.578","3.832","0.461","4.286","1.577","0.2","0.057","0.022","0.044","0.036"
"STK138","2019.0","8.0","02/19/2019 09:00:00","02/26/2019 08:00:00","0.626","1.478","6.615","0.266","6.877","2.38","0.214","0.151","0.091","0.053","0.178"
"BVL130","2019.0","8.0","02/19/2019 09:00:00","02/26/2019 08:00:00","0.683","1.483","5.598","0.463","6.053","2.045","0.209","0.094","0.04","0.046","0.077"
"ALH157","2019.0","9.0","02/26/2019 09:00:00","03/05/2019 08:00:00","1.064","1.551","6.661","0.417","7.071","2.321","0.472","0.134","0.065","0.052","0.124"
"BVL130","2019.0","9.0","02/26/2019 09:00:00","03/05/2019 08:00:00","0.774","1.398","6.309","0.397","6.7","2.101","0.511","0.156","0.114","0.06","0.149"
"STK138","2019.0","9.0","02/26/2019 09:00:00","03/05/2019 08:00:00","0.608","1.18","4.824","0.332","5.151","1.719","0.567","0.247","0.252","0.052","0.266"
"ALH157","2020.0","6.0","02/04/2020 09:00:00","02/11/2020 08:00:00","0.724","1.396","3.454","0.29","3.739","1.438","0.154","0.078","0.024","0.032","0.107"
"STK138","2020.0","6.0","02/04/2020 09:00:00","02/11/2020 08:00:00","0.438","0.724","2.882","0.309","3.186","0.917","0.527","0.086","0.175","0.04","0.116"
"BVL130","2020.0","6.0","02/04/2020 09:00:00","02/11/2020 08:00:00","0.55","1.234","3.78","0.3","4.075","1.43","0.183","0.105","0.041","0.034","0.139"
"ALH157","2020.0","7.0","02/11/2020 09:00:00","02/18/2020 08:00:00","0.482","0.947","2.43","0.244","2.671","0.942","0.236","0.091","0.03","0.037","0.112"
"BVL130","2020.0","7.0","02/11/2020 09:00:00","02/18/2020 08:00:00","0.815","1.18","3.647","0.291","3.933","1.311","0.248","0.14","0.045","0.038","0.172"
"STK138","2020.0","7.0","02/11/2020 09:00:00","02/18/2020 08:00:00","0.625","1.037","3.685","0.197","3.879","1.257","0.371","0.202","0.097","0.043","0.294"
"ALH157","2020.0","8.0","02/18/2020 09:00:00","02/25/2020 08:00:00","0.737","0.886","2.378","0.319","2.692","0.859","0.369","0.043","0.059","0.043","0.056"
"BVL130","2020.0","8.0","02/18/2020 09:00:00","02/25/2020 08:00:00","0.562","0.673","1.914","0.396","2.303","0.614","0.273","0.043","0.06","0.038","0.049"
"STK138","2020.0","8.0","02/18/2020 09:00:00","02/25/2020 08:00:00","0.596","0.804","2.497","0.323","2.815","0.729","0.732","0.143","0.12","0.063","0.335"
"ALH157","2020.0","9.0","02/25/2020 09:00:00","03/03/2020 08:00:00","0.725","0.802","1.504","0.408","1.906","0.435","0.507","0.099","0.055","0.039","0.101"
"BVL130","2020.0","9.0","02/25/2020 09:00:00","03/03/2020 08:00:00","0.591","0.833","1.721","0.306","2.023","0.611","0.32","0.083","0.057","0.036","0.082"
"STK138","2020.0","9.0","02/25/2020 09:00:00","03/03/2020 08:00:00","0.389","0.781","2.147","0.262","2.404","0.673","0.687","0.117","0.122","0.049","0.134"
